Date,Close_BTC,Close_BTC_Filled,Close_SP_500,Close_SP_500_Filled,BTC_Return,SP_500_Return,Normalized_Price_BTC,Normalized_Price_SP_500,Rolling_Correlation_BTC_SP_500,Bitcoin_Return_Volatility,SP_500_Return_Volatility
2019-09-17,10241.272461,10241.272461,3005.699951171875,3005.699951171875,-0.3456475257760845,0.25817523700198475,98.75084276759083,104.42332400666201,,,
2019-09-18,10198.248047,10198.248047,3006.72998046875,3006.72998046875,-0.420108088754044,0.03426919897554671,98.33598248941139,104.45910904334272,,,
2019-09-19,10266.415039,10266.415039,3006.7900390625,3006.7900390625,0.6684186507902498,0.0019974721421654514,98.99327853680845,104.46119558494583,,,
2019-09-20,10181.641602,10181.641602,2992.070068359375,2992.070068359375,-0.8257355335622316,-0.4895576515783125,98.17585586009179,103.94979780902953,,,
2019-09-21,10019.716797,10019.716797,,2992.070068359375,-1.590360487332351,0.0,96.61450584039251,103.94979780902953,,,
2019-09-22,10070.392578,10070.392578,,2992.070068359375,0.505760612068143,0.0,97.1031439564775,103.94979780902953,,,
2019-09-23,9729.324219,9729.324219,2991.780029296875,2991.780029296875,-3.3868427308892226,-0.009693591923769201,93.81441318392265,103.93972133982435,,,
2019-09-24,8620.566406,8620.566406,2966.60009765625,2966.60009765625,-11.396041369808113,-0.8416371322106446,83.1232838466401,103.0649260499121,,2.807924182408695,0.48821699131299096
2019-09-25,8486.993164,8486.993164,2984.8701171875,2984.8701171875,-1.5494717598490058,0.6158571742003296,81.8353120375773,103.69965879107477,,2.811237474995485,0.4966624229985158
2019-09-26,8118.967773,8118.967773,2977.6201171875,2977.6201171875,-4.336346028427168,-0.24289164068657457,78.28664973418482,103.44778098845073,,2.885093471900644,0.49447913681379313
2019-09-27,8251.845703,8251.845703,2961.7900390625,2961.7900390625,1.636635761037163,-0.5316352490240509,79.5679170398524,102.89781612038294,,2.836685865559133,0.49808178708144474
2019-09-28,8245.915039,8245.915039,,2961.7900390625,-0.07187075732457308,0.0,79.51073097528847,102.89781612038294,,2.812560489259262,0.44519826018715025
2019-09-29,8104.185547,8104.185547,,2961.7900390625,-1.7187842868823366,0.0,78.14411302489992,102.89781612038294,,2.8099072356317207,0.44524752911096344
2019-09-30,8293.868164,8293.868164,2976.739990234375,2976.739990234375,2.3405512608261545,0.5047606675254783,79.97311604756563,103.41720382390132,,2.8544877527425103,0.4531138045521841
2019-10-01,8343.276367,8343.276367,2940.25,2940.25,0.5957196572578758,-1.2258373372913214,80.44953162038263,102.14947712624527,,2.8419428592598686,0.5101832478933359
2019-10-02,8393.041992,8393.041992,2887.610107421875,2887.610107421875,0.596475806516934,-1.7903202985502933,80.9293936129544,100.32067430239111,,2.572815433655541,0.6076336829265524
2019-10-03,8259.992188,8259.992188,2910.6298828125,2910.6298828125,-1.5852393461967589,0.7971912597015249,79.64646902276341,101.1204219496034,,2.4988142139457095,0.613646750508475
2019-10-04,8205.939453,8205.939453,2952.010009765625,2952.010009765625,-0.6543920837906645,1.4216897585460084,79.12526883445966,102.55804063225942,,2.4969949422315696,0.6367374280953013
2019-10-05,8151.500488,8151.500488,,2952.010009765625,-0.6634092941070739,0.0,78.60034444702465,102.55804063225942,,2.4942969302693956,0.588851907709067
2019-10-06,7988.155762,7988.155762,,2952.010009765625,-2.0038608381421636,0.0,77.02530292600586,102.55804063225942,,2.492649311396242,0.5884660153000933
2019-10-07,8245.623047,8245.623047,2938.7900390625,2938.7900390625,3.2231129771502673,-0.44782946735924517,79.50791546030327,102.0987555051619,,2.564313926374353,0.593382091177518
2019-10-08,8228.783203,8228.783203,2893.06005859375,2893.06005859375,-0.20422767211175263,-1.5560819201407892,79.34553829541412,100.51001523005733,,2.5664206953700552,0.6543493184350472
2019-10-09,8595.740234,8595.740234,2919.39990234375,2919.39990234375,4.459432481660435,0.9104492549941459,82.88389900290812,101.42510791491388,,2.736430400889344,0.6795700890196552
2019-10-10,8586.473633,8586.473633,2938.1298828125,2938.1298828125,-0.10780457235489292,0.6415695380997037,82.79454637003698,102.07582051128072,,2.72188591478044,0.6915601851362403
2019-10-11,8321.756836,8321.756836,2970.27001953125,2970.27001953125,-3.0829512593228636,1.0938977513132988,80.24203086007128,103.19242561648822,,2.7528269038177196,0.7088482372407722
2019-10-12,8336.555664,8336.555664,,2970.27001953125,0.17783297795940367,0.0,80.38472765312484,103.19242561648822,,2.7025881240220713,0.7063149780531416
2019-10-13,8321.005859,8321.005859,,2970.27001953125,-0.1865255343660444,0.0,80.23478961032117,103.19242561648822,,2.7039356546355093,0.7063289812119318
2019-10-14,8374.686523,8374.686523,2966.14990234375,2966.14990234375,0.6451222954246393,-0.1387118733451113,80.75240212678439,103.04928546976532,,2.7123761426439708,0.7065190502737323
2019-10-15,8205.369141,8205.369141,2995.679931640625,2995.679931640625,-2.02177575882981,0.995567664113718,79.11976963591229,104.07521083400255,,2.721155688096721,0.7315743311191389
2019-10-16,8047.526855,8047.526855,2989.68994140625,2989.68994140625,-1.9236463745586307,-0.19995427986508893,77.59778505575193,103.86710799566134,,2.729787208464181,0.730243865838354
2019-10-17,8103.911133,8103.911133,2997.949951171875,2997.949951171875,0.7006410667019706,0.27628315736780945,78.14146700470366,104.15407532109839,,2.7421072611151107,0.7304777346725995
2019-10-18,7973.20752,7973.20752,2986.199951171875,2986.199951171875,-1.6128460795647237,-0.3919344949506918,76.88116541760394,103.74585957201809,,2.745963421836979,0.7338040985819001
2019-10-19,7988.560547,7988.560547,,2986.199951171875,0.19255772487406814,0.0,77.02920604058873,103.74585957201809,,2.7386783674910764,0.7338021030704096
2019-10-20,8222.078125,8222.078125,,2986.199951171875,2.9231496290992554,0.0,79.28088499126231,103.74585957201809,,2.821501250491564,0.7284304053453227
2019-10-21,8243.720703,8243.720703,3006.719970703125,3006.719970703125,0.26322515635304633,0.6871616056117517,79.48957222473864,104.45876128640887,,2.820946625248714,0.7392827283052353
2019-10-22,8078.203125,8078.203125,2995.989990234375,2995.989990234375,-2.0078018647546707,-0.3568666378412613,77.89357911132483,104.08598281707543,,2.8240461539566017,0.7424621033699369
2019-10-23,7514.671875,7514.671875,3004.52001953125,3004.52001953125,-6.975948008239766,0.28471487971185444,72.4597635307617,104.38233109784998,,3.0119214159961016,0.7441770888454916
2019-10-24,7493.48877,7493.48877,3010.2900390625,3010.2900390625,-0.2818899527798753,0.1920446358733269,72.25550673756042,104.58279176552294,,2.2530555722298735,0.7267847715933728
2019-10-25,8660.700195,8660.700195,3022.550048828125,3022.550048828125,15.576341819219133,0.40727005061090915,83.51027145021175,105.00872615447668,,3.680173119737914,0.7221808049588464
2019-10-26,9244.972656,9244.972656,,3022.550048828125,6.746249700888075,0.0,89.14408288813247,105.00872615447668,,3.7715140543086787,0.7202083116838446
2019-10-27,9551.714844,9551.714844,,3022.550048828125,3.317935048741589,0.0,92.10182565815708,105.00872615447668,,3.8013732862890226,0.7118329207712573
2019-10-28,9256.148438,9256.148438,3039.419921875,3039.419921875,-3.0943805466058563,0.5581337868471568,89.25184468192222,105.59481533428263,,3.8581946037774735,0.7172091384339448
2019-10-29,9427.6875,9427.6875,3036.889892578125,3036.889892578125,1.8532445017386163,-0.0832405314799095,90.90589958619023,105.50691764878314,,3.843906147462412,0.7177252520471381
2019-10-30,9205.726563,9205.726563,3046.77001953125,3046.77001953125,-2.3543518704878563,0.32533701591457453,88.76565483889895,105.85017070624514,,3.864997191262032,0.714857224439473
2019-10-31,9199.584961,9199.584961,3037.56005859375,3037.56005859375,-0.0667150165494188,-0.3022860563304665,88.70643481758297,105.53020039959817,,3.86583312648277,0.6754837794245907
2019-11-01,9261.104492,9261.104492,3066.909912109375,3066.909912109375,0.6687207223021581,0.9662312168146109,89.29963312922361,106.54986613902611,,3.8659855121458193,0.5900401643291779
2019-11-02,9324.717773,9324.717773,,3066.909912109375,0.6868865485207605,0.0,89.91302029706664,106.54986613902611,,3.8480208399060087,0.5802121721604472
2019-11-03,9235.354492,9235.354492,,3066.909912109375,-0.9583483723094973,0.0,89.05134033055539,106.54986613902611,,3.851490404655438,0.5309368729935283
2019-11-04,9412.612305,9412.612305,3078.27001953125,3078.27001953125,1.9193395678914906,0.3704089049704654,90.76053794125745,106.94453633143917,,3.8543101505180895,0.5321457007608547
2019-11-05,9342.527344,9342.527344,3074.6201171875,3074.6201171875,-0.7445856551721692,-0.11856992143612524,90.08474799518976,106.81773227873074,,3.8323434862055765,0.5336677379766798
2019-11-06,9360.879883,9360.879883,3076.780029296875,3076.780029296875,0.1964408379471961,0.07024972279667425,90.26171122901413,106.89277143955425,,3.800368131365589,0.5223486570488879
2019-11-07,9267.561523,9267.561523,3085.179931640625,3085.179931640625,-0.99689731271386,0.2730095185150301,89.36189465536255,107.18459888018874,,3.808109690332838,0.41061081156922863
2019-11-08,8804.880859,8804.880859,3093.080078125,3093.080078125,-4.992474696302046,0.25606760900243153,84.90052467655748,107.4590639197601,,3.8568124960279286,0.38923747650041896
2019-11-09,8813.582031,8813.582031,,3093.080078125,0.0988221435285537,0.0,84.98442519490985,107.4590639197601,,3.8565232572352883,0.38131728578934476
2019-11-10,9055.526367,9055.526367,,3093.080078125,2.7451305853739147,0.0,87.31735864373952,107.4590639197601,,3.8344924365496227,0.3402248652313821
2019-11-11,8757.788086,8757.788086,3087.010009765625,3087.010009765625,-3.2879179954134177,-0.1962467251431339,84.44643549577235,107.2481790259481,,3.8916335873948285,0.34478004425055697
2019-11-12,8815.662109,8815.662109,3091.840087890625,3091.840087890625,0.6608292234487427,0.1564646084632137,85.00448221968921,107.41598446934498,,3.891549288425611,0.34394133668214044
2019-11-13,8808.262695,8808.262695,3094.0400390625,3094.0400390625,-0.08393486397859107,0.07115345908383941,84.9331338231624,107.49241465790386,,3.891353911415664,0.3403105925087628
2019-11-14,8708.094727,8708.094727,3096.6298828125,3096.6298828125,-1.137204593782835,0.08370427393643967,83.96727032368167,107.58239040313002,,3.876963741878813,0.2996824034543228
2019-11-15,8491.992188,8491.992188,3120.4599609375,3120.4599609375,-2.4816282525035,0.7695488006902665,81.88351482047321,108.41028939823123,,3.8891582310791373,0.3167831496384806
2019-11-16,8550.760742,8550.760742,,3120.4599609375,0.6920467270688947,0.0,82.45018700479726,108.41028939823123,,3.8891241386779964,0.31679943936062116
2019-11-17,8577.975586,8577.975586,,3120.4599609375,0.3182739503670711,0.0,82.71260447206247,108.41028939823123,,3.8731974855328803,0.302099640529574
2019-11-18,8309.286133,8309.286133,3122.030029296875,3122.030029296875,-3.1323177631622707,0.05031528617669859,80.1217828698099,108.46483634558692,,3.924004168717493,0.30139341610219206
2019-11-19,8206.145508,8206.145508,3120.179931640625,3120.179931640625,-1.2412693864323807,-0.059259444620610134,79.12725570718312,108.40056068595989,,3.898008276576019,0.3025942073525714
2019-11-20,8027.268066,8027.268066,3108.4599609375,3108.4599609375,-2.179798564692962,-0.3756184245747171,77.40244092299702,107.99338820768112,,3.9191539975249783,0.2993504488393711
2019-11-21,7642.75,7642.75,3103.5400390625,3103.5400390625,-4.790148564100534,-0.1582752210685117,73.69474901054531,107.82246143375605,,3.9999561825340573,0.29070894402132
2019-11-22,7296.577637,7296.577637,3110.2900390625,3110.2900390625,-4.529421517124067,0.21749356911918566,70.3568031918711,108.05696835344048,,3.8782485877705306,0.28963703186353107
2019-11-23,7397.796875,7397.796875,,3110.2900390625,1.387215253994284,0.0,71.33280349797147,108.05696835344048,0.01883054941068213,3.886460743298059,0.29001574885874964
2019-11-24,7047.916992,7047.916992,,3110.2900390625,-4.72951459619523,0.0,67.95910814465965,108.05696835344048,0.02148959809868986,2.659479042275991,0.2850816451016476
2019-11-25,7146.133789,7146.133789,3133.639892578125,3133.639892578125,1.3935578002902795,0.7507291353015774,68.90615759721726,108.86818349759335,0.02527781524551998,2.301612040679947,0.3083779444476338
2019-11-26,7218.371094,7218.371094,3140.52001953125,3140.52001953125,1.0108585583885106,0.21955703874654678,69.60270138854541,109.10721125741783,0.04205436539147822,2.1943255142089386,0.308016202157663
2019-11-27,7531.663574,7531.663574,3153.6298828125,3153.6298828125,4.340210220840719,0.4174424362754663,72.6236049481923,109.562671058243,0.07240086957883826,2.352716411293343,0.3022612207254041
2019-11-28,7463.105957,7463.105957,,3153.6298828125,-0.9102586211719231,0.0,71.96254232314554,109.562671058243,0.0730092655767107,2.304617638036504,0.3006761063359465
2019-11-29,7761.243652,7761.243652,3140.97998046875,3140.97998046875,3.9948206111205335,-0.4011219709926278,74.8373167961569,109.12319111262201,0.057967564960310275,2.439768235064274,0.31308639044304254
2019-11-30,7569.629883,7569.629883,,3140.97998046875,-2.4688539310400777,0.0,72.98969275855006,109.12319111262201,0.059998838122088755,2.4630641175353203,0.30436821673993086
2019-12-01,7424.29248,7424.29248,,3140.97998046875,-1.9200067274940442,0.0,71.58828574720867,109.12319111262201,0.06589003084769769,2.4617632942325622,0.2585426528898283
2019-12-02,7321.988281,7321.988281,3113.8701171875,3113.8701171875,-1.3779656347805973,-0.8631020716408453,70.60182377108359,108.18134658948837,0.0893716499440018,2.450354281839815,0.3105348677319932
2019-12-03,7320.145508,7320.145508,3093.199951171875,3093.199951171875,-0.02516765841844027,-0.663809511563528,70.5840549452397,107.46322852108985,0.08781552483689291,2.4538474506316,0.33683944721522374
2019-12-04,7252.034668,7252.034668,3112.760009765625,3112.760009765625,-0.930457460518548,0.6323567471394653,69.9273003400652,108.14277949733686,0.08601097324908008,2.401863376471704,0.34916418530862114
2019-12-05,7448.307617,7448.307617,3117.429931640625,3117.429931640625,2.706453540081176,0.1500251179130132,71.81985023560209,108.30502082979214,0.08840522849401851,2.487573870983613,0.34846093085136703
2019-12-06,7546.996582,7546.996582,3145.909912109375,3145.909912109375,1.324985084863465,0.9135724328457224,72.77145253919511,109.29446564348095,0.09809042675964576,2.5103760239916575,0.38275544293441705
2019-12-07,7556.237793,7556.237793,,3145.909912109375,0.12244885630452344,0.0,72.86056035054554,109.29446564348095,0.09770751903178106,2.513892300468082,0.38112238140350196
2019-12-08,7564.345215,7564.345215,,3145.909912109375,0.10729442643415288,0.0,72.93873567087036,109.29446564348095,0.09717322994892653,2.3787361358159687,0.3795762040592857
2019-12-09,7400.899414,7400.899414,3135.9599609375,3135.9599609375,-2.1607395796253313,-0.31628213934465227,71.36271954035156,108.94878676935843,0.1015779599403857,2.395573913877527,0.38556383985014797
2019-12-10,7278.119629,7278.119629,3132.52001953125,3132.52001953125,-1.6589846467544573,-0.10969340964486116,70.17882297967068,108.82927713038441,0.099504120805952,2.3202679709281195,0.3865401116494258
2019-12-11,7217.427246,7217.427246,3141.6298828125,3141.6298828125,-0.8339019704783093,0.29081580403157964,69.59360039198474,109.1457698676929,0.09443170317432059,2.268550636524911,0.38637503926642336
2019-12-12,7243.134277,7243.134277,3168.570068359375,3168.570068359375,0.3561799810901747,0.8575225775086268,69.84147886470087,110.08171948670397,0.09716135256586125,2.263305617054457,0.412760240889681
2019-12-13,7269.68457,7269.68457,3168.800048828125,3168.800048828125,0.36655806705542643,0.007258178414501009,70.09748843963024,110.08970941430607,0.09700849098586847,2.268527610273253,0.41298596514530783
2019-12-14,7124.673828,7124.673828,,3168.800048828125,-1.994732241869476,0.0,68.69923123698422,110.08970941430607,0.09766811398069784,2.280731706223791,0.41324581855429
2019-12-15,7152.301758,7152.301758,,3168.800048828125,0.3877781729659225,0.0,68.96563186071663,110.08970941430607,0.09671911573422927,2.260981838675611,0.3921626684583179
2019-12-16,6932.480469,6932.480469,3191.449951171875,3191.449951171875,-3.073434209541352,0.7147785279833706,66.84601853828302,110.87660701871881,0.08290477048118634,2.2941676729464118,0.41019338654125487
2019-12-17,6640.515137,6640.515137,3192.52001953125,3192.52001953125,-4.211556502835922,0.033529222633808795,64.03076069764705,110.91378308313493,0.08311631125698875,2.3744526085273603,0.41002531235521544
2019-12-18,7276.802734,7276.802734,3191.139892578125,3191.139892578125,9.58190116087073,-0.04323001718647455,70.16612490024924,110.86583503564593,0.07168487348799756,3.000152653277659,0.4105900894268591
2019-12-19,7202.844238,7202.844238,3205.3701171875,3205.3701171875,-1.0163597764501417,0.44592920048636253,69.45298463006935,111.36021816743292,0.06834918665721569,2.99825455494832,0.4152766993741722
2019-12-20,7218.816406,7218.816406,3221.219970703125,3221.219970703125,0.22174806884946882,0.4944781081796631,69.60699528224484,111.91087006749198,0.06898447116574537,2.9808582416281926,0.41195918742091264
2019-12-21,7191.158691,7191.158691,,3221.219970703125,-0.38313365300455987,0.0,69.34030745847328,111.91087006749198,0.06950743049455968,2.8585917068990967,0.40928172790632944
2019-12-22,7511.588867,7511.588867,,3221.219970703125,4.4558907648781405,0.0,72.43003581485348,111.91087006749198,0.06447179352843167,2.856158656609637,0.40951199805442995
2019-12-23,7355.628418,7355.628418,3224.010009765625,3224.010009765625,-2.0762644463299558,0.08661436002121249,70.92619673276562,112.00780095139511,-0.005658837517655426,2.873759883104405,0.4089585844929348
2019-12-24,7322.532227,7322.532227,3223.3798828125,3223.3798828125,-0.4499437589725259,-0.019544819997962978,70.60706873708997,111.98590922831548,5.868528230733577e-05,2.732619255454411,0.40917280925338445
2019-12-25,7275.155762,7275.155762,,3223.3798828125,-0.646995650293085,0.0,70.15024407356155,111.98590922831548,-0.0100135140848327,2.7263120875309985,0.3918538904410835
2019-12-26,7238.966797,7238.966797,3239.909912109375,3239.909912109375,-0.49743216755611613,0.5128166675301091,69.80129419392053,112.56019163612343,-0.003248115101231847,2.7227377743431105,0.3986693840537811
2019-12-27,7290.088379,7290.088379,3240.02001953125,3240.02001953125,0.706199978996806,0.0033984717125456576,70.2942309188575,112.56401696239577,-0.0038148092154709815,2.6032410589237105,0.3946147409136236
2019-12-28,7317.990234,7317.990234,,3240.02001953125,0.3827368551576797,0.0,70.56327284763361,112.56401696239577,-0.0054125928362739354,2.5996673740316956,0.3946147409136236
2019-12-29,7422.652832,7422.652832,,3240.02001953125,1.430209588333811,0.0,71.5724755417426,112.56401696239577,-0.013963740550876527,2.5029959042150773,0.38402295757177585
2019-12-30,7292.995117,7292.995117,3221.2900390625,3221.2900390625,-1.7467840398115952,-0.5780822450430341,70.32225896208139,111.91330436602894,0.0014013427202388261,2.4830141668617722,0.40344647505697434
2019-12-31,7193.599121,7193.599121,3230.780029296875,3230.780029296875,-1.3628967852769809,0.294602166191061,69.36383915535303,112.24300338494724,0.011222831113875368,2.470949261288573,0.40488953303406305
2020-01-01,7200.174316,7200.174316,,3230.780029296875,0.09140341141341506,0.0,69.42724007062834,112.24300338494724,0.019748715122800783,2.4587960444382673,0.36297203858307686
2020-01-02,6985.470215,6985.470215,3257.85009765625,3257.85009765625,-2.9819292086150013,0.8378802677341776,67.35696892022702,113.18346536222192,0.00809814192082973,2.517261100355312,0.3540806636275294
2020-01-03,7344.884277,7344.884277,3234.85009765625,3234.85009765625,5.145166337238471,-0.7059870562045373,70.82259701089471,112.38440474700089,-0.029455947896609522,2.6888699380885623,0.37780660214543765
2020-01-04,7410.656738,7410.656738,,3234.85009765625,0.8954866886870022,0.0,71.45680393970972,112.38440474700089,-0.03207499239765581,2.6478033179380636,0.3785111367268885
2020-01-05,7411.317383,7411.317383,,3234.85009765625,0.008914796938472518,0.0,71.46317416867967,112.38440474700089,-0.01674335852242498,2.636245778342821,0.34834602017956345
2020-01-06,7769.219238,7769.219238,3246.280029296875,3246.280029296875,4.829126004250628,0.35333728907272527,74.91422089592228,112.78150075607446,-0.009775318554431808,2.781546694497478,0.3510365264463596
2020-01-07,8163.692383,8163.692383,3237.179931640625,3237.179931640625,5.077384649806171,-0.2803238652896197,78.71790404821374,112.4653472938234,-0.06373873348488714,2.924540670052938,0.3576066160497282
2020-01-08,8079.862793,8079.862793,3253.050048828125,3253.050048828125,-1.026858755415201,0.4902451368978096,77.90958235841532,113.0167031896266,-0.06726270223011523,2.898927498305812,0.3558560285290144
2020-01-09,7879.071289,7879.071289,3274.699951171875,3274.699951171875,-2.485085565734554,0.6655262605489005,75.97346257290226,113.76885902816016,-0.05283407742340825,2.922326034218277,0.3663763437142895
2020-01-10,8166.554199,8166.554199,3265.35009765625,3265.35009765625,3.6486903018805736,-0.28551786896625714,78.74549893380262,113.44402860631575,-0.06603626102219143,2.976188606074951,0.3737053537016848
2020-01-11,8037.537598,8037.537598,,3265.35009765625,-1.579816870814357,0.0,77.50146425663947,113.44402860631575,-0.06448898370798638,2.9992913577171976,0.3480125893779692
2020-01-12,8192.494141,8192.494141,,3265.35009765625,1.9279106456504485,0.0,78.9956232365782,113.44402860631575,-0.06498755343219521,3.0123910142735655,0.34808246716049246
2020-01-13,8144.194336,8144.194336,3288.1298828125,3288.1298828125,-0.5895616666758341,0.6976215252569856,78.52989532362365,114.2354385689921,-0.051718797441744326,2.98398818066017,0.3640603679457138
2020-01-14,8827.764648,8827.764648,3283.14990234375,3283.14990234375,8.39334480242443,-0.15145327728022642,85.12118021111837,114.0624252534639,-0.07651283039184205,3.3143236781256564,0.3668774588710025
2020-01-15,8807.010742,8807.010742,3289.2900390625,3289.2900390625,-0.23509808912612862,0.18701968845122563,84.92106194300042,114.27574444581285,-0.07782756777149212,3.2409499014319487,0.34956348865435793
2020-01-16,8723.786133,8723.786133,3316.81005859375,3316.81005859375,-0.9449813499500871,0.8366553026468181,84.1185737454595,115.23183852135787,-0.09308868678574994,3.117550201868276,0.3740876737921072
2020-01-17,8929.038086,8929.038086,3329.6201171875,3329.6201171875,2.3527852456582097,0.386216224850125,86.0977031374008,115.67688257792045,-0.08700367573089698,2.6762177377603447,0.37552067922079907
2020-01-18,8942.808594,8942.808594,,3329.6201171875,0.15422162910908216,0.0,86.2304844178048,115.67688257792045,-0.08412795101682313,2.658531912271106,0.37189913777174
2020-01-19,8706.245117,8706.245117,,3329.6201171875,-2.645292857533787,0.0,83.94943557248382,115.67688257792045,-0.08249910002747475,2.7290387264754883,0.3659851929675836
2020-01-20,8657.642578,8657.642578,,3329.6201171875,-0.558249145835524,0.0,83.4807885654667,115.67688257792045,-0.09253781219800536,2.7315364695981774,0.3659851929675836
2020-01-21,8745.894531,8745.894531,3320.7900390625,3320.7900390625,1.0193531576858663,-0.2651977647365576,84.33175261976984,115.37011007100688,-0.0857296364735537,2.6371018620575306,0.3719143032820257
2020-01-22,8680.875977,8680.875977,3321.75,3321.75,-0.7434179976621105,0.028907607111800685,83.70481519305058,115.40346080915064,-0.0845072129527037,2.602484295553733,0.37214681999512195
2020-01-23,8406.515625,8406.515625,3325.5400390625,3325.5400390625,-3.160514592385815,0.11409766124783623,81.05931229434464,115.53513345893296,-0.15288115685202602,2.6854077876059947,0.3714623713758104
2020-01-24,8445.43457,8445.43457,3295.469970703125,3295.469970703125,0.4629616684974571,-0.9042160974207373,81.4345858390151,114.49044618402075,-0.14967961900601984,2.6767597932042873,0.4144496348963226
2020-01-25,8367.847656,8367.847656,,3295.469970703125,-0.91868468528079,0.0,80.68645877039022,114.49044618402075,-0.1462411185177886,2.6834442040000264,0.40624590222770357
2020-01-26,8596.830078,8596.830078,,3295.469970703125,2.7364554352971955,0.0,82.8944077569614,114.49044618402075,-0.13419862410858363,2.7137779261806574,0.40626197966739375
2020-01-27,8909.819336,8909.819336,3243.6298828125,3243.6298828125,3.6407519418228937,-1.573071165918236,85.91238751703555,112.6894299873688,-0.1814858071211236,2.769975450043855,0.5037446428343462
2020-01-28,9358.589844,9358.589844,3276.239990234375,3276.239990234375,5.036808167217809,1.005358459504612,90.23962966814543,113.82236270471434,-0.12062178195974002,2.879121894435829,0.5358241622440172
2020-01-29,9316.629883,9316.629883,3273.39990234375,3273.39990234375,-0.44835773016489167,-0.08668741908683637,89.83503331285611,113.72369303614195,-0.12066359966407593,2.848888528379973,0.5237007891681231
2020-01-30,9508.993164,9508.993164,3283.659912109375,3283.659912109375,2.0647303093042697,0.3134358792605464,91.68988447404026,114.08014389333736,-0.12404596942139959,2.825383707135766,0.5240093222450916
2020-01-31,9350.529297,9350.529297,3225.52001953125,3225.52001953125,-1.6664631498519438,-1.7705820375526278,90.16190633713855,112.06026135714772,-0.08164924892195355,2.8622689943603548,0.6211737462128955
2020-02-01,9392.875,9392.875,,3225.52001953125,0.45286958261910326,0.0,90.57022218604898,112.06026135714772,-0.08245931927806616,2.768221050454638,0.6005296796496868
2020-02-02,9344.365234,9344.365234,,3225.52001953125,-0.5164528006600664,0.0,90.10246973700508,112.06026135714772,-0.08819769314301411,2.6690817576367536,0.5868639162292653
